StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific_ID,1_Date_of_birth,2_Gender,3_Education,4_Income,5_Political,6_Platforms,6_Platforms_10_TEXT,7_Personalization,8_Satisfaction,9_T_understand_you,10T_understand_other,11_T_benefit_1,11_T_benefit_4,11_T_benefit_5,11_T_benefit_6,12_T_fee_9,T_13_preferences_1,T_13_preferences_4,T_13_preferences_5,14_T_Equal_fee,15_T_fee_2_1,15_T_fee_2_2,9_C_understand_you,10C_understand_other,11_C_benefit_1,11_C_benefit_4,11_C_benefit_5,11_C_benefit_21,12_C_fee_9,C_13_preferences_1,C_13_preferences_4,C_13_preferences_5,C_equal_fee,C_fee_2_1,C_fee_2_2
12/2/2021 12:12,12/2/2021 12:15,IP Address,107.12.206.65,100,155,TRUE,12/2/2021 12:15,R_3p5zOY3LQKsOdwO,,,,,34.72210693,-76.75430298,anonymous,EN,5e825bfb726b2a987e7ea387,1993,Male,College / university,$5000 to $9999,Independent,Spotify,,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,2,2,4,5,11,2,1,1,They should be charged the same amount,10,10
12/2/2021 12:12,12/2/2021 12:15,IP Address,107.77.173.22,100,151,TRUE,12/2/2021 12:15,R_UGCOvKDsPB9m6hX,,,,,41.8500061,-87.71649933,anonymous,EN,5cb780117c68990016026fcf,1991,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Pandora",,Never,,,,,,,,,,,,,,,Yes,No,2,2,5,5,7,5,1,2,They should be charged the same amount,6.99,6.99
12/2/2021 12:12,12/2/2021 12:15,IP Address,216.68.142.150,100,158,TRUE,12/2/2021 12:15,R_1dLjjXNUNzyzU8s,,,,,39.13900757,-84.42960358,anonymous,EN,6111535477f8632ee162925b,1981,Male,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Pandora",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,Yes,3,4,5,5,10,4,2,4,User A,10,5
12/2/2021 12:12,12/2/2021 12:15,IP Address,75.121.77.220,100,191,TRUE,12/2/2021 12:15,R_1jiXM4quCNeAeHa,,,,,31.43580627,-85.64299774,anonymous,EN,61259b6ad1810eb9bae8f63a,1984,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Hulu,Netflix",,Sometimes,Sometimes,Yes,Yes,3,4,5,5,1,5,2,1,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:12,12/2/2021 12:15,IP Address,71.69.182.180,100,212,TRUE,12/2/2021 12:15,R_2U4J0qmi3AgS3Uj,,,,,36.07739258,-79.08799744,anonymous,EN,5e371009171c40696077e5a5,2002,Male,High school,Less than $1999,Something else,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix",,Rarely,Rarely,,,,,,,,,,,,,,Yes,No,3,2,5,5,8,5,2,3,They should be charged the same amount,8,8
12/2/2021 12:12,12/2/2021 12:16,IP Address,72.189.32.159,100,245,TRUE,12/2/2021 12:16,R_25I0A3U8OnMgKiZ,,,,,28.51559448,-81.35739899,anonymous,EN,5b7c877f9dc643000172043d,1983,Male,Graduate school,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Peacock",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,1,5,5,8,5,2,4,They should be charged the same amount,8,8
12/2/2021 12:12,12/2/2021 12:16,IP Address,74.192.164.98,100,213,TRUE,12/2/2021 12:16,R_1E6YlgbGmU9j29l,,,,,30.64109802,-97.75109863,anonymous,EN,60da8a02188689fb1a8e2700,1998,Male,College / university,$5000 to $9999,Republican,"Amazon Prime / Amazon Music,Netflix,Spotify",,Most of the time,Most of the time,Yes,Yes,4,4,5,5,10,4,3,5,User A,12,8,,,,,,,,,,,,,
12/2/2021 12:12,12/2/2021 12:20,IP Address,172.58.206.134,100,470,TRUE,12/2/2021 12:20,R_27szEkiuF53elWk,,,,,39.95280457,-75.16459656,anonymous,EN,5cba1809102bd400130c19e7,1977,Female,Graduate school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu",,Most of the time,Most of the time,,,,,,,,,,,,,,Yes,No,4,1,4,5,15,5,1,5,They should be charged the same amount,15,15
12/2/2021 12:11,12/2/2021 12:13,IP Address,71.179.46.20,100,144,TRUE,12/2/2021 12:13,R_3CJydRAgBqu2h7m,,,,,39.12690735,-76.69799805,anonymous,EN,61059e15cd4d87d59208ec25,1987,Male,High school,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,HBO Max,Hulu,Netflix",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,Yes,2,2,5,5,10,5,2,4,They should be charged the same amount,10,10
12/2/2021 12:11,12/2/2021 12:13,IP Address,76.126.89.204,100,159,TRUE,12/2/2021 12:13,R_3IcoajXUvJNLdCE,,,,,37.8993988,-122.1143951,anonymous,EN,600612a62facd195d940e24d,2000,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,5,5,10,5,2,5,They should be charged the same amount,10,10
12/2/2021 12:11,12/2/2021 12:14,IP Address,96.60.41.5,100,166,TRUE,12/2/2021 12:14,R_3ivVkU97POk2JUC,,,,,44.53889465,-90.0358963,anonymous,EN,5c634094e30ff200016baccb,2000,Male,High school,$2000 to $4999,Republican,"Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,5,1,3,5,8,4,4,5,They should be charged the same amount,8,8
12/2/2021 12:11,12/2/2021 12:15,IP Address,50.228.119.22,100,223,TRUE,12/2/2021 12:15,R_RyjUA1ik4iwpwgp,,,,,41.70170593,-86.29129791,anonymous,EN,61083014d80af80931fdcca9,1997,Male,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,5,4,4,5,10,4,3,5,They should be charged the same amount,10,10
12/2/2021 12:11,12/2/2021 12:15,IP Address,107.210.32.40,100,225,TRUE,12/2/2021 12:15,R_PXpwOLxuNQ3Oz6h,,,,,28.90249634,-81.2480011,anonymous,EN,616f2dc24df7a8664076ceab,1991,Male,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Rarely,Sometimes,Yes,Yes,3,3,5,5,10,5,2,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:11,12/2/2021 12:43,IP Address,67.60.174.5,100,1899,TRUE,12/2/2021 12:43,R_3IQY62FYztxU8xJ,,,,,30.40040588,-88.95770264,anonymous,EN,5ef165863c30cb15b9c83613,1998,Male,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,2,4,5,5,5,4,2,1,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:10,12/2/2021 12:11,IP Address,173.72.58.219,100,102,TRUE,12/2/2021 12:11,R_1FKCRJ3CSXEkC02,,,,,39.751297,-74.99990082,anonymous,EN,5e89533c4d3d675e800bfc7c,1987,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix",,Sometimes,Rarely,Yes,Yes,3,3,3,5,10,3,3,1,User A,10,8,,,,,,,,,,,,,
12/2/2021 12:10,12/2/2021 12:12,IP Address,69.14.252.82,100,130,TRUE,12/2/2021 12:12,R_W3eVj12x0U3fPXz,,,,,42.59820557,-83.11669922,anonymous,EN,611140ba9ca56c93b586cdc8,2000,Female,College / university,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,2,3,5,5,4,4,3,User A,10,5
12/2/2021 12:10,12/2/2021 12:13,IP Address,24.63.183.207,100,202,TRUE,12/2/2021 12:13,R_2atSqmxfXysRwfm,,,,,42.6282959,-71.33110046,anonymous,EN,6102f78ac1791768db58ed54,1999,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,3,5,7,4,2,5,They should be charged the same amount,7,7
12/2/2021 12:10,12/2/2021 12:13,IP Address,172.58.206.247,100,181,TRUE,12/2/2021 12:13,R_O80Qurr8eph2FCV,,,,,39.98429871,-75.22660065,anonymous,EN,610792af740400ed74fbb313,1997,Female,High school,Prefer not to say,Prefer not to say,Netflix,,Never,,Yes,Yes,1,1,1,5,10,5,3,1,User A,15,10,,,,,,,,,,,,,
12/2/2021 12:10,12/2/2021 12:13,IP Address,108.228.253.249,100,225,TRUE,12/2/2021 12:13,R_2ZQTQNIj90LUHBW,,,,,34.83050537,-87.65599823,anonymous,EN,5f51f7f62213ce4424f02d54,1988,Female,College / university,$2000 to $4999,Democrat,"Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,1,4,5,10,5,1,4,They should be charged the same amount,10,10
12/2/2021 12:10,12/2/2021 12:14,IP Address,72.217.109.236,100,203,TRUE,12/2/2021 12:14,R_1FPVbRQ6YrHuSYR,,,,,33.30540466,-111.740097,anonymous,EN,5ef7a58582cd880c21e6fb46,1995,Male,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Netflix",,Sometimes,Most of the time,Yes,Yes,3,3,4,5,10,4,4,3,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:10,12/2/2021 12:14,IP Address,71.9.221.190,100,222,TRUE,12/2/2021 12:14,R_3qNxWPHnYpE9gis,,,,,35.72920227,-84.34359741,anonymous,EN,60bd0bb17389aa8dc2af9aa4,1989,Male,College / university,$10000 to $19999,Independent,"Disney Plus,Netflix,YouTube Premium / YouTube Music",,Sometimes,Sometimes,Yes,Yes,4,5,5,5,10,4,3,2,User B,8,10,,,,,,,,,,,,,
12/2/2021 12:10,12/2/2021 12:14,IP Address,67.158.40.140,100,252,TRUE,12/2/2021 12:14,R_svPDfD1igzKdU65,,,,,44.67430115,-103.8451004,anonymous,EN,5b6872f33ffbf200015434ef,1992,Female,College / university,$5000 to $9999,Democrat,"Disney Plus,Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,3,3,5,7,4,3,4,User A,10,7
12/2/2021 12:09,12/2/2021 12:11,IP Address,40.141.207.2,100,122,TRUE,12/2/2021 12:11,R_2uxiZgC4L7SrzRi,,,,,41.76879883,-88.34049988,anonymous,EN,5e33837fa617e535a5be85a7,1988,Female,Graduate school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,3,3,4,5,8,4,3,2,They should be charged the same amount,8,8
12/2/2021 12:09,12/2/2021 12:11,IP Address,74.215.230.231,100,121,TRUE,12/2/2021 12:11,R_2bIZ9KpmUiBupgl,,,,,39.1546936,-84.5911026,anonymous,EN,5d36af6e889109001ae67e23,1998,Male,High school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,3,2,5,5,12,5,2,2,They should be charged the same amount,12,12,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:11,IP Address,66.215.62.25,100,140,TRUE,12/2/2021 12:11,R_1EcXx3R6veKNhJo,,,,,36.91020203,-121.7564011,anonymous,EN,60fe0a2c24c7fad349551d47,1998,Non-binary / third gender,College / university,Less than $1999,Democrat,Spotify,,Rarely,Rarely,,,,,,,,,,,,,,Yes,Yes,2,3,5,5,10,5,1,2,They should be charged the same amount,10,10
12/2/2021 12:09,12/2/2021 12:12,IP Address,24.194.43.7,100,153,TRUE,12/2/2021 12:12,R_1M6u6eX8mwu8uKo,,,,,42.44439697,-76.49259949,anonymous,EN,5c583efcab6f0c0001b88e36,1996,Male,College / university,$2000 to $4999,Democrat,"Hulu,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Most of the time,Yes,Yes,4,4,4,5,9,4,2,4,They should be charged the same amount,9,9,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:12,IP Address,174.247.145.63,100,185,TRUE,12/2/2021 12:12,R_2qE5cXGUwTpjmBA,,,,,40.75920105,-111.8874969,anonymous,EN,610d8fd45ccab90c42a4a6e2,1991,Female,College / university,$2000 to $4999,Democrat,"Apple Music,Disney Plus,Netflix",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,4,5,5,6,5,2,5,They should be charged the same amount,5,5
12/2/2021 12:09,12/2/2021 12:12,IP Address,67.143.128.3,100,185,TRUE,12/2/2021 12:12,R_2VwiuzZuEae2OSC,,,,,37.75100708,-97.8219986,anonymous,EN,607cf097a3821b079390ebb5,1995,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,4,5,7,4,2,5,They should be charged the same amount,7,7
12/2/2021 12:09,12/2/2021 12:13,IP Address,99.98.220.14,100,193,TRUE,12/2/2021 12:13,R_2axgY6kMmYQrY9R,,,,,32.82420349,-96.7507019,anonymous,EN,5f9f81fd4fa66c5d0b60457c,1991,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,4,5,5,5,3,4,They should be charged the same amount,5,5,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:13,IP Address,12.205.215.140,100,208,TRUE,12/2/2021 12:13,R_3iJYAvqLtnvHF8H,,,,,26.21339417,-80.22389984,anonymous,EN,6116b830b2aa849c622e62b6,1993,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Most of the time,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,3,5,5,5,2,4,User A,8,5
12/2/2021 12:09,12/2/2021 12:13,IP Address,155.41.28.73,100,209,TRUE,12/2/2021 12:13,R_3PhFvEUFsTxC7s5,,,,,42.34640503,-71.09750366,anonymous,EN,60fd94f3d702e2e637dcc4b1,2000,Female,College / university,$2000 to $4999,Independent,"HBO Max,Hulu,Netflix,Spotify",,Most of the time,Most of the time,Yes,Yes,4,4,3,5,10,3,4,5,User A,10,3,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:13,IP Address,68.2.242.124,100,241,TRUE,12/2/2021 12:13,R_3CMZddugXTFB6cV,,,,,32.26989746,-110.9852982,anonymous,EN,60e1502b47521706229419bd,1997,Female,College / university,$20000 or more,Democrat,"Amazon Prime / Amazon Music,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,3,1,2,5,10,5,1,5,They should be charged the same amount,10,10
12/2/2021 12:09,12/2/2021 12:14,IP Address,50.24.36.160,100,278,TRUE,12/2/2021 12:14,R_2e50sYEWWfDQ8sp,,,,,30.66229248,-96.3348999,anonymous,EN,6070a8a4927f5da6bf05cb08,1994,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,2,2,5,11,5,2,1,User A,15,10
12/2/2021 12:09,12/2/2021 12:14,IP Address,68.206.185.238,100,278,TRUE,12/2/2021 12:14,R_DeD1l0MJyj8jOWl,,,,,31.77029419,-106.3005981,anonymous,EN,6100e23b1ba42429a9f41925,2002,Female,High school,Prefer not to say,Democrat,"Hulu,Netflix,Spotify,YouTube Premium / YouTube Music",,Most of the time,Most of the time,Yes,Yes,4,4,5,5,10,5,3,5,They should be charged the same amount,7.99,7.99,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:17,IP Address,73.109.113.205,100,463,TRUE,12/2/2021 12:17,R_2aDYF0rhLQmEvM1,,,,,47.69009399,-122.3746948,anonymous,EN,5fc8023072315c11f1de9057,1982,Male,High school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Netflix",,Sometimes,Sometimes,Yes,Yes,3,3,4,5,12,4,2,3,They should be charged the same amount,12,12,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:27,IP Address,74.215.149.168,100,1032,TRUE,12/2/2021 12:27,R_2UWvDJiCHa36egQ,,,,,39.07350159,-84.36740112,anonymous,EN,57d5593f8dcd2c00014bc55b,1981,Male,College / university,$5000 to $9999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Netflix",,Most of the time,Most of the time,Yes,Yes,5,4,4,5,3,4,5,5,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 12:09,12/2/2021 12:28,IP Address,71.208.156.114,100,1097,TRUE,12/2/2021 12:28,R_1mRfebJngcPOBL4,,,,,26.62919617,-81.96800232,anonymous,EN,61607a5b63a171144df55e92,1994,Non-binary / third gender,College / university,$5000 to $9999,Independent,"Amazon Prime / Amazon Music,Hulu,Netflix,Spotify,YouTube Premium / YouTube Music",,Rarely,Never,Yes,Yes,2,2,3,5,6,4,2,2,They should be charged the same amount,6.95,6.95,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:10,IP Address,128.252.25.54,100,110,TRUE,12/2/2021 12:10,R_3s1FqvgEwI4i2zG,,,,,38.6486969,-90.32969666,anonymous,EN,5ef2d7247fab4b18187eb534,1998,Male,College / university,$2000 to $4999,Democrat,Hulu,,Never,,,,,,,,,,,,,,,Yes,Yes,2,2,4,5,5,5,2,1,They should be charged the same amount,5,5
12/2/2021 12:08,12/2/2021 12:10,IP Address,73.108.135.148,100,130,TRUE,12/2/2021 12:10,R_3fdg8QhX1sZllLx,,,,,33.52180481,-82.08409882,anonymous,EN,5d168a41d9ef120017ab26b0,1995,Male,High school,Less than $1999,Independent,,,,,,,,,,,,,,,,,,Yes,No,2,3,5,5,7,5,4,3,They should be charged the same amount,7,7
12/2/2021 12:08,12/2/2021 12:10,IP Address,98.171.182.109,100,102,TRUE,12/2/2021 12:10,R_2uqGpoCaKDIa2rW,,,,,34.43980408,-119.7314987,anonymous,EN,5f3b4e9c61c5b5864b78df00,1993,Male,College / university,$2000 to $4999,Democrat,Netflix,,Rarely,Sometimes,,,,,,,,,,,,,,Yes,No,3,4,3,5,5,2,4,4,User A,5,4
12/2/2021 12:08,12/2/2021 12:10,IP Address,173.31.107.89,100,153,TRUE,12/2/2021 12:10,R_3G6D4MMPF1dPkyt,,,,,41.98460388,-91.6269989,anonymous,EN,5fbc7c8b02bb0c14bfbe08ef,1979,Male,College / university,$10000 to $19999,Independent,"Amazon Prime / Amazon Music,Disney Plus,Netflix",,Sometimes,Sometimes,Yes,Yes,3,4,4,5,7,4,4,3,User A,7,5,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:10,IP Address,47.221.165.115,100,122,TRUE,12/2/2021 12:10,R_1dGjmoFAcqIxeMN,,,,,30.4420929,-97.6339035,anonymous,EN,5ec631a0d0e7ca0008a9265f,1997,Male,College / university,$20000 or more,Democrat,"Amazon Prime / Amazon Music,Apple Music",,Most of the time,Most of the time,Yes,Yes,5,5,5,5,10,5,3,4,User A,10,7,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:11,IP Address,104.11.200.201,100,150,TRUE,12/2/2021 12:11,R_1i2k3yae1USIiUe,,,,,30.05160522,-95.47070313,anonymous,EN,5e7b9a17aa127708ed804d16,1986,Female,College / university,Less than $1999,Democrat,Netflix,,Sometimes,Sometimes,Yes,Yes,4,3,4,5,5,5,2,5,They should be charged the same amount,3,3,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:11,IP Address,174.248.105.98,100,192,TRUE,12/2/2021 12:11,R_248Y2XSyUQ2CfWR,,,,,41.41279602,-81.56069946,anonymous,EN,60d61b6cee4e8660200faa9e,1998,Female,High school,$2000 to $4999,Democrat,"Apple Music,Disney Plus,HBO Max,Hulu,Netflix",,Rarely,Never,Yes,Yes,5,5,5,5,12,5,2,1,User A,12,10,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:11,IP Address,134.84.83.161,100,173,TRUE,12/2/2021 12:11,R_3I5dleOpBwQCuwT,,,,,44.91520691,-93.32219696,anonymous,EN,610833f467aa393cdb89961f,2003,Female,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Hulu,Spotify",,Sometimes,Rarely,,,,,,,,,,,,,,Yes,Yes,3,4,5,5,7,4,4,2,User A,7,5
12/2/2021 12:08,12/2/2021 12:11,IP Address,204.26.121.22,100,188,TRUE,12/2/2021 12:11,R_3HSs6INBC7vNScg,,,,,44.96760559,-93.19920349,anonymous,EN,61074f618d94fde7f0b46c78,1999,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Netflix,Spotify",,Rarely,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,10,5,3,5,They should be charged the same amount,10,10
12/2/2021 12:08,12/2/2021 12:11,IP Address,167.96.109.77,100,184,TRUE,12/2/2021 12:11,R_abLERQcSqBSwOCR,,,,,30.40420532,-91.14309692,anonymous,EN,6105e3052a817fed72c0a7e0,2000,Female,High school,Prefer not to say,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Most of the time,Yes,Yes,4,2,4,5,10,4,3,4,User A,10,8,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:11,IP Address,108.6.41.46,100,177,TRUE,12/2/2021 12:11,R_2wS8f51qcVQhyqd,,,,,40.62950134,-74.09380341,anonymous,EN,6070fa4b22640f1d2b78c5a7,2000,Non-binary / third gender,High school,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Apple Music,HBO Max,Hulu,Netflix,YouTube Premium / YouTube Music",,Sometimes,Always,,,,,,,,,,,,,,Yes,No,3,1,4,5,15,5,1,4,User A,15,10
12/2/2021 12:08,12/2/2021 12:12,IP Address,205.178.115.161,100,238,TRUE,12/2/2021 12:12,R_2CZHUSnEqnfSSBC,,,,,41.95550537,-87.66130066,anonymous,EN,6108621d7dec27d392e7bb9d,1999,Female,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,Yes,4,3,5,5,15,5,1,4,They should be charged the same amount,15,15
12/2/2021 12:08,12/2/2021 12:12,IP Address,172.56.21.59,100,238,TRUE,12/2/2021 12:12,R_CfQHhXWcNx6lDZT,,,,,33.51139832,-86.84259796,anonymous,EN,60f6dc54d60339c97825e1b1,1993,Female,Graduate school,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix,Pandora",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,5,1,5,5,4,4,2,5,User A,3.99,2.99
12/2/2021 12:08,12/2/2021 12:12,IP Address,71.68.39.182,100,264,TRUE,12/2/2021 12:12,R_2zMdf5jLeIR8pML,,,,,35.13619995,-80.76730347,anonymous,EN,60fd0df9cea4c7f2db43e639,1997,Female,College / university,Less than $1999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,4,4,4,5,10,5,2,5,They should be charged the same amount,8,8,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:12,IP Address,96.27.63.160,100,234,TRUE,12/2/2021 12:12,R_2wnvd1GQqxfjgyk,,,,,42.5144043,-82.97689819,anonymous,EN,617378aeffbba11d8971051c,1982,Female,High school,Less than $1999,Democrat,Netflix,,Sometimes,Sometimes,Yes,Yes,4,4,4,5,10,4,4,4,They should be charged the same amount,10,10,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:12,IP Address,68.116.82.81,100,224,TRUE,12/2/2021 12:12,R_A1fmsF1PpwHfTj3,,,,,37.585495,-120.9452972,anonymous,EN,611e6e8c8acc4bd1139e3f18,1997,Male,College / university,$2000 to $4999,Democrat,"Disney Plus,HBO Max,Netflix,Spotify",,Sometimes,Sometimes,Yes,Yes,5,5,5,5,7,5,2,4,User A,10,5,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:13,IP Address,142.197.88.222,100,265,TRUE,12/2/2021 12:13,R_3npmXL87zKlFupN,,,,,29.13830566,-80.99559784,anonymous,EN,54846a7cfdf99b07b28f22d4,1991,Female,High school,$2000 to $4999,Independent,"Amazon Prime / Amazon Music,Hulu,Netflix",,Rarely,Sometimes,Yes,Yes,4,4,5,5,6,5,1,2,They should be charged the same amount,4,4,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:13,IP Address,73.63.83.179,100,288,TRUE,12/2/2021 12:13,R_b7TrDMzNpg6UlA5,,,,,40.39419556,-111.8482971,anonymous,EN,61084fc7a9cec1c646c1c4cf,1994,Female,High school,$20000 or more,Republican,"Amazon Prime / Amazon Music,Apple Music,Disney Plus,Hulu,Netflix",,Never,,,,,,,,,,,,,,,Yes,No,3,3,4,5,10,5,2,5,User A,13,10
12/2/2021 12:08,12/2/2021 12:13,IP Address,146.115.23.195,100,302,TRUE,12/2/2021 12:13,R_2f6Vv6mW2tFlGhk,,,,,42.35400391,-71.18499756,anonymous,EN,614e60f127b9ed6c4f9de15b,1996,Female,College / university,$2000 to $4999,Republican,"Disney Plus,Netflix,Spotify",,Most of the time,Most of the time,Yes,Yes,4,4,5,5,10,4,2,4,User A,10,8,,,,,,,,,,,,,
12/2/2021 12:08,12/2/2021 12:14,IP Address,71.125.56.166,100,326,TRUE,12/2/2021 12:14,R_2z8Yr4cxoO5bHbJ,,,,,41.168396,-73.84980011,anonymous,EN,6151ab39505e53671ba5eeab,1985,Male,College / university,$2000 to $4999,Democrat,"Amazon Prime / Amazon Music,Disney Plus,Hulu,Netflix",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,3,5,5,12,5,1,3,User A,12,6
12/2/2021 12:08,12/2/2021 12:16,IP Address,64.124.217.214,100,459,TRUE,12/2/2021 12:16,R_2duTT7hc5yyXv1Z,,,,,32.94569397,-97.15470123,anonymous,EN,5f1243368f29f401265699e4,2000,Female,College / university,$10000 to $19999,Something else,"Amazon Prime / Amazon Music,Disney Plus,HBO Max,Hulu,Netflix,Spotify,YouTube Premium / YouTube Music",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,Yes,4,4,4,5,10,4,2,4,User A,15,10
12/2/2021 12:07,12/2/2021 12:09,IP Address,108.29.80.120,100,132,TRUE,12/2/2021 12:09,R_1f1mctZS26h3ffl,,,,,40.7131958,-73.76709747,anonymous,EN,61318c2656a34e6ec91c9153,2001,Male,High school,Less than $1999,Democrat,"Netflix,Spotify",,Sometimes,Most of the time,,,,,,,,,,,,,,Yes,No,4,4,4,5,5,5,1,3,They should be charged the same amount,5,5
12/2/2021 12:07,12/2/2021 12:10,IP Address,72.33.2.186,100,145,TRUE,12/2/2021 12:10,R_2usnJzHlOjnzFN7,,,,,43.07820129,-89.40750122,anonymous,EN,60fcfa4abd465a8d0e25900d,2002,Female,High school,Less than $1999,Independent,"Amazon Prime / Amazon Music,HBO Max,Hulu,Netflix,Spotify",,Sometimes,Sometimes,,,,,,,,,,,,,,Yes,No,4,1,3,5,8,3,4,5,User A,9,7
